alumni_id,student_id,current_employer_id,current_title,years_experience,career_stage,skills_primary,skills_secondary,certifications,achievements,mentoring_interest,volunteering_interest,is_active_member,last_engagement_date,profile_visibility,preferred_contact_method,preferred_time_zone,portfolio_url,github_url,created_at
3d1b0eee-eeca-4a5f-80d3-f3e619b86c21,8a8db7d2-f720-4a64-aa2e-f63e55774cc2,04ce6369-9e7e-4ecc-bb52-45475af33887,QA Engineer,0.8,Early,"Python, SQL, Statistics","Communication, Teamwork",AWS CCP,Published Paper,1,1,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/mlewis.904,https://github.com/mlewis,2025-10-25T04:47:46
8c4a212a-0548-4106-b73a-69524a794419,ff8ac1d6-a2b8-45d5-9f77-1c54f8f3aac8,,,0.0,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",Security+,,0,0,0,2024-11-09,Private,Email,America/Chicago,https://portfolio.example.com/ndavidson.905,https://github.com/ndavidson,2025-10-25T04:47:46
d4b448b6-e286-491f-a636-9ce6b3f852cd,75a8fb03-281a-4244-89ca-9cb8007be740,d4dc5c8c-7e8d-43b9-b44e-0a8281cef5ec,Associate Consultant,0.3,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",Security+,Volunteer Lead,0,0,0,,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/jmartinez.906,https://github.com/jmartinez,2025-10-25T04:47:46
0aabe9ba-abb3-4d26-8a6d-4064bad7c347,a3846e0e-4ba7-4687-88cc-e603ae9ba7c5,3c11ccbc-736d-4603-b493-9e8063502a4d,Data Engineer,0.1,Early,"Java, Algorithms, DS","Communication, Teamwork",AWS CCP,Hackathon Winner,0,0,1,,Public,Email,America/New_York,https://portfolio.example.com/aparker.907,https://github.com/aparker,2025-10-25T04:47:46
97b8ca4d-8837-4e2d-bb30-79d66db8f2fa,42db7128-6fb3-4fa0-bc56-cf59c8f96c6f,6b6d28ec-aec6-42ed-8f7d-4c5404873b42,Business Analyst,0.3,Early,"Network Sec, Splunk, IAM","SIEM, SOC",None,Hackathon Winner,0,0,1,2024-10-23,Public,Email,America/New_York,https://portfolio.example.com/jrogers.908,https://github.com/jrogers,2025-10-25T04:47:46
5ed0db5e-8f36-4954-8cc9-04a342f79687,673b4e53-aa6f-4f5b-9ab3-f71696293cd0,02d5f984-8b7a-45f2-ac8e-5c0fe6425ab5,QA Engineer,0.1,Early,"Git, CI/CD, Microservices","Communication, Teamwork",None,Hackathon Winner,1,0,0,,SLU-only,Phone,America/Chicago,https://portfolio.example.com/kmason.909,https://github.com/kmason,2025-10-25T04:47:46
7e76f44e-9944-4159-9065-70e4fd005475,0e90a9f8-22a6-4462-b3df-e4d9ad1438d6,3f7bb585-df5d-4924-b6fd-1e4bee2114e5,Business Analyst,0.5,Early,"Python, SQL, Statistics","ML, DL, MLOps",None,Published Paper,1,1,0,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/adavis.910,https://github.com/adavis,2025-10-25T04:47:46
bc88c023-9d3d-4d45-8b26-813a765ac191,a3fd9ccb-6092-4e3b-b450-ccd0d28eef5f,,,0.0,Early,"Python, SQL, Statistics","AWS, Azure, GCP",PMP,Published Paper,0,1,0,,Private,LinkedIn,America/New_York,https://portfolio.example.com/lbautista.911,https://github.com/lbautista,2025-10-25T04:47:46
c1b42bbc-6871-48ae-99ef-bbe64bcab202,433c1828-05e7-49fa-bf0e-ea9eefc406da,e91c8d18-f76d-4eb2-816f-e8549b3ce9a2,Associate Consultant,0.7,Early,"Git, CI/CD, Microservices","SIEM, SOC",AWS CCP,Volunteer Lead,1,0,1,2025-02-23,SLU-only,Email,America/Chicago,https://portfolio.example.com/crogers.912,https://github.com/crogers,2025-10-25T04:47:46
b52d5c77-d811-49e5-bc15-e2128f35c501,fb12013a-0ca9-4d32-8cbe-ae0526d11833,cb88b4e8-acfd-4863-87c5-86af9e5a3425,Security Analyst,0.5,Early,"Java, Algorithms, DS","ML, DL, MLOps",AWS CCP,Volunteer Lead,1,1,1,2025-03-08,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/jnicholson.913,https://github.com/jnicholson,2025-10-25T04:47:46
1d91052c-4bd4-4a06-88b3-71f41cb503e0,70170068-ca53-424e-bf2a-5388ca0912d5,a1ecb454-03be-45a8-8961-f7739e142bf4,Data Engineer,0.4,Early,"Python, SQL, Statistics","AWS, Azure, GCP",None,,0,0,0,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/wsalazar.914,https://github.com/wsalazar,2025-10-25T04:47:46
221df30c-09c3-44b1-8603-40fc828de423,b51f2ee4-6405-4c0e-ba0f-c72722fafd98,,,0.0,Early,"Python, SQL, Statistics","SIEM, SOC",None,Hackathon Winner,1,1,1,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/chayes.915,https://github.com/chayes,2025-10-25T04:47:46
17d360da-d617-4e45-b05e-336d9f2db872,74c73d8d-305c-4204-a947-9f8191e4213c,bc08651c-e118-48b7-b6b3-4d41f6f9ea58,Data Analyst,0.2,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",PMP,Published Paper,1,0,0,,SLU-only,Email,America/New_York,https://portfolio.example.com/dshelton.916,https://github.com/dshelton,2025-10-25T04:47:46
6779c39c-3f4a-4a6d-ac46-5296069b9e21,3b6c036b-91f6-4bce-8306-957b883c06ab,40093c53-cd85-4f30-a56c-e4019887435b,Data Analyst,0.0,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",Azure Fundamentals,Published Paper,1,1,1,2025-08-23,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/dhaynes.917,https://github.com/dhaynes,2025-10-25T04:47:46
e8416707-7d33-4cbe-9687-fe15e4b31d7d,7033d311-d834-418b-9cc4-c7740c3eddfd,a3f0229b-cc89-4c13-b576-9bda5e652543,Associate Consultant,0.2,Early,"Power BI, Excel, Storytelling","AWS, Azure, GCP",PMP,,1,1,0,,Public,Email,America/Los_Angeles,https://portfolio.example.com/jwilkinson.918,https://github.com/jwilkinson,2025-10-25T04:47:46
a7fb5c0f-d3a5-48c0-8ab5-269814c3ea9e,a771a669-07c9-47fc-b1cb-90a3009be2b2,bdb3c77d-1121-43d2-82f0-f29fb1087e7d,Associate Consultant,0.6,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",PMP,Hackathon Winner,1,0,0,2024-12-25,Private,Email,America/Chicago,https://portfolio.example.com/jcook.919,https://github.com/jcook,2025-10-25T04:47:46
21eeb2b8-99f8-4dbb-be3b-ae5548f61473,e1d0f1b3-0503-4c6b-9b64-90f70425028f,025a53d7-4960-4852-96d8-bdc5a787a01c,QA Engineer,0.2,Early,"Network Sec, Splunk, IAM","Communication, Teamwork",AWS CCP,Published Paper,1,1,0,,Public,Phone,America/Chicago,https://portfolio.example.com/slindsey.920,https://github.com/slindsey,2025-10-25T04:47:46
90580a5a-ba44-4042-9e91-8001abcebf8f,85f4c51b-600f-42ab-86ad-68e540f18a19,8fd2afc7-f1f8-48ed-8196-af80ad595eb9,Data Engineer,0.1,Early,"Python, SQL, Statistics","SIEM, SOC",None,Hackathon Winner,1,0,0,2024-02-13,Public,Email,America/Los_Angeles,https://portfolio.example.com/ddixon.921,https://github.com/ddixon,2025-10-25T04:47:46
adc76560-ba03-41c6-9573-0c4d39cb01b7,b11e8cf7-580f-4a50-a891-4bf5850b2365,860fae12-54b7-420e-b9f7-3edec93943ef,Data Analyst,0.1,Early,"Power BI, Excel, Storytelling","Communication, Teamwork",None,Dean's List,0,1,0,,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/ataylor.922,https://github.com/ataylor,2025-10-25T04:47:46
9ee912f9-883c-48e7-ae8e-3e7b7cb6cfdc,93c1f7ed-4f2c-4c40-86a2-d8b6feb6fb21,81efb049-b470-4d47-957f-5fdc0d69124a,Data Engineer,0.2,Early,"Git, CI/CD, Microservices","SIEM, SOC",AWS CCP,Hackathon Winner,1,0,1,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/kwhite.923,https://github.com/kwhite,2025-10-25T04:47:46
d5c7da8e-8d66-4924-81ba-aee6631533d5,914f2d10-a35a-4182-b20f-749c9bd2aa53,be60ec6c-66ca-4191-806b-94d609e9d4c8,QA Engineer,0.5,Early,"Git, CI/CD, Microservices","Communication, Teamwork",None,,1,0,0,,Private,Phone,America/New_York,https://portfolio.example.com/vwright.924,https://github.com/vwright,2025-10-25T04:47:46
df8c7619-ee4c-416b-839d-fac32b84c097,68701e55-c37a-4588-b53d-0754ee1b0afa,9ced13e8-fcc8-4fa3-8c4c-9041d6db6050,Data Engineer,0.1,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",Security+,Dean's List,0,0,0,,Private,Phone,America/New_York,https://portfolio.example.com/dsmith.925,https://github.com/dsmith,2025-10-25T04:47:46
25096871-7b5b-4f69-8e3f-41b7c94e9ec7,c6041475-ff73-4b0b-af76-4a0a40f698f8,3e7e85f3-3bcf-488d-ac7f-c0fc13059386,Security Analyst,0.7,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",Security+,Hackathon Winner,1,0,1,2024-08-22,Private,Phone,America/New_York,https://portfolio.example.com/dbishop.926,https://github.com/dbishop,2025-10-25T04:47:46
67322b33-143e-487a-a54b-368a4bd5cc36,e8e17e19-1e83-4266-8a42-d701d2208c2c,a6006649-92bf-4b46-b8b5-14ecbadcef66,Business Analyst,0.7,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",PMP,Dean's List,0,0,0,,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/kleon.927,https://github.com/kleon,2025-10-25T04:47:46
a8a3b4d0-a534-4b22-a05b-8ed1f10094bb,502fb217-e361-4608-a6a1-3425bb5892d0,3597f949-13b4-40cb-a558-fd7d15067049,Software Engineer,0.7,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",None,,1,1,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/wjohnson.928,https://github.com/wjohnson,2025-10-25T04:47:46
150ce447-0784-4d9b-9133-1e7724e53af7,1e7c2327-d3b7-49d4-8faa-807ff0bc9385,082714eb-516e-4f3a-96a0-bf9df123d809,Business Analyst,0.1,Early,"Python, SQL, Statistics","AWS, Azure, GCP",None,Hackathon Winner,0,0,0,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/egibson.929,https://github.com/egibson,2025-10-25T04:47:46
5b7ff520-d258-4b43-a47e-764d48f6d7b3,c9cf1665-d38e-4bea-a25b-2deda6a6db17,,,0.0,Early,"Python, SQL, Statistics","ML, DL, MLOps",Security+,Published Paper,0,0,0,2023-11-21,SLU-only,Email,America/New_York,https://portfolio.example.com/dcalderon.930,https://github.com/dcalderon,2025-10-25T04:47:46
c3cbbacc-9504-452e-a8cc-5effc30136aa,3d58290e-4ab8-43d7-9fe0-7148829251e6,9aa49245-0598-4ab9-a11b-636ffa0fc4f2,Data Engineer,1.0,Early,"Network Sec, Splunk, IAM","AWS, Azure, GCP",AWS CCP,Hackathon Winner,1,1,0,2025-04-30,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/kmathis.931,https://github.com/kmathis,2025-10-25T04:47:46
19dcd165-0a46-4361-892e-dc7539fb0181,d66d0f96-302b-4ffc-8f06-8b620df27662,6718064b-a298-4e6c-94d2-e81cc8b51c00,QA Engineer,0.1,Early,"Java, Algorithms, DS","Spark, Hadoop, PySpark",AWS CCP,Dean's List,1,1,0,2024-03-25,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/mhubbard.932,https://github.com/mhubbard,2025-10-25T04:47:46
9e3d6183-39a1-4d97-b961-aab92c542cb2,3f474968-7d19-42fb-afe4-bb353e8e9a9c,5fb094ec-76ad-4699-a754-25d8ada14910,QA Engineer,0.8,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",None,,0,0,0,2025-10-15,Private,LinkedIn,America/Chicago,https://portfolio.example.com/aweaver.933,https://github.com/aweaver,2025-10-25T04:47:46
6dced047-73da-4702-bc41-4f257cf79b28,63d70c4d-bd05-47f9-ad2b-3b3500ad2195,,,0.0,Early,"Network Sec, Splunk, IAM","Communication, Teamwork",AWS CCP,Dean's List,0,1,0,2024-12-23,Public,Phone,America/Chicago,https://portfolio.example.com/pbooker.934,https://github.com/pbooker,2025-10-25T04:47:46
1d3689f1-655f-4339-9371-bb5aa5186e56,41f34ebc-bafb-4fa8-816c-bf5690d50807,7b14d95c-ae9a-402d-89e1-53b132e3a876,Business Analyst,0.8,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",Security+,Hackathon Winner,0,1,0,,SLU-only,Email,America/New_York,https://portfolio.example.com/shurley.935,https://github.com/shurley,2025-10-25T04:47:46
910603bf-4f07-4cfb-8a9d-88e06c14a55c,38223d1e-b923-4a33-b924-0548da047ff7,052ff89a-55ee-41a4-94f3-72b0266c4f2f,Associate Consultant,0.1,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",None,,1,0,0,2024-08-28,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/pbird.936,https://github.com/pbird,2025-10-25T04:47:46
553ca247-aa71-41d7-9371-173749ed9f92,d7d7a5d5-acf5-47ef-b3f4-e0102bc67892,,,0.0,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",None,,0,1,1,2023-12-06,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/thebert.937,https://github.com/thebert,2025-10-25T04:47:46
5a78786a-e43b-4ef2-b6fa-fdbf4070031f,a46f5b61-9a82-474f-8197-689fdf3395a1,293bddaa-0dc3-49ca-a038-d98802398906,Associate Consultant,0.1,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",None,Dean's List,0,0,1,2025-05-30,Public,Phone,America/New_York,https://portfolio.example.com/mrussell.938,https://github.com/mrussell,2025-10-25T04:47:46
657b4ff5-328a-42dc-bd58-dac783013709,d7007380-e0a8-4cc8-8b62-450a4b1246bf,48d91f3e-d9dd-4cd7-8aeb-b772a1a35d19,Business Analyst,0.9,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",PMP,Hackathon Winner,0,0,1,,Private,Phone,America/Los_Angeles,https://portfolio.example.com/jbryant.939,https://github.com/jbryant,2025-10-25T04:47:46
82111b91-da6b-4bd3-a1db-881044a9f784,b9940557-3a21-465f-8036-bdc6ba2756e5,bdd9c6d9-291d-4e02-8391-c00957df55fc,QA Engineer,0.3,Early,"Git, CI/CD, Microservices","SIEM, SOC",AWS CCP,Dean's List,1,1,0,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/dgriffin.940,https://github.com/dgriffin,2025-10-25T04:47:46
17cd7a6f-4196-468e-9b2f-81e62e976356,0b6fe8c5-4a3d-4c51-b32f-3c7d4ba95616,,,0.0,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",PMP,Published Paper,0,0,1,2025-10-16,Private,Email,America/Los_Angeles,https://portfolio.example.com/kschmidt.941,https://github.com/kschmidt,2025-10-25T04:47:46
64f8ba7e-fed2-4646-b298-6e2c01f89e1f,672729e9-4672-4943-b6bd-aa093ee25614,ff3780f3-e297-46fe-b2d5-2f2fc754cb09,Data Analyst,0.9,Early,"ETL, Databases, Cloud","AWS, Azure, GCP",Azure Fundamentals,Volunteer Lead,0,1,0,2025-10-10,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/ylevine.942,https://github.com/ylevine,2025-10-25T04:47:46
53c1f717-2cd1-456f-a5a0-beba056b8746,4334891a-2312-4528-8a72-618035e6004d,5e683232-4f57-4145-ad49-cebebead6c9e,Data Analyst,0.4,Early,"ETL, Databases, Cloud","SIEM, SOC",Azure Fundamentals,,0,0,1,2023-12-23,SLU-only,Email,America/New_York,https://portfolio.example.com/jwalters.943,https://github.com/jwalters,2025-10-25T04:47:46
00bc03dd-f136-45ae-87c0-783832e9ff34,bcd5684b-182c-473c-8cbd-5d67e780b842,,,0.0,Early,"ETL, Databases, Cloud","Spark, Hadoop, PySpark",Security+,Volunteer Lead,0,0,0,2025-10-13,SLU-only,Phone,America/New_York,https://portfolio.example.com/ggreen.944,https://github.com/ggreen,2025-10-25T04:47:46
f6f02466-3f37-4538-8e67-0a28a5062fa3,b0ea7436-e7aa-416c-bef8-f2eeac9468e6,46f20170-7992-46b3-81e4-af07d28c25fd,Associate Consultant,0.4,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",AWS CCP,,1,0,0,2025-05-31,Public,Phone,America/Chicago,https://portfolio.example.com/sjackson.945,https://github.com/sjackson,2025-10-25T04:47:46
101699db-a675-4475-ad0b-79d5c8159c01,77bb58ae-30dd-4d54-a4e5-64219b041427,822888b4-a5b2-4138-a716-615c17f169a2,Data Engineer,0.7,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",AWS CCP,Hackathon Winner,1,0,1,,Public,Phone,America/Los_Angeles,https://portfolio.example.com/vsmith.946,https://github.com/vsmith,2025-10-25T04:47:46
3c68cc27-e11b-44af-bab6-b7b6096d2dbf,042a4bd2-7dfa-44a9-853c-0bd47db27e0c,d55a1b61-f58f-438e-8513-58602cdf0b8b,Data Analyst,0.1,Early,"ETL, Databases, Cloud","ML, DL, MLOps",PMP,Hackathon Winner,1,0,0,,Public,Email,America/Chicago,https://portfolio.example.com/lmurphy.947,https://github.com/lmurphy,2025-10-25T04:47:46
a8fe687f-c695-4992-a063-440a9364f0a3,08acf981-3dec-40c7-a7a8-f22cabf4da7e,,,0.0,Early,"Network Sec, Splunk, IAM","ML, DL, MLOps",PMP,,0,0,1,,Private,LinkedIn,America/Chicago,https://portfolio.example.com/nthomas.948,https://github.com/nthomas,2025-10-25T04:47:46
647d786b-bd37-436a-aa18-3616f6ce154c,dc4ee985-f9ba-4301-8d8b-c2a1d33fa9f2,8c02a5c0-cffd-4295-bc6d-6ee124bc5a0c,Business Analyst,0.1,Early,"Python, SQL, Statistics","Communication, Teamwork",AWS CCP,Volunteer Lead,1,1,1,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/msmith.949,https://github.com/msmith,2025-10-25T04:47:46
36f6ebd8-83b6-4423-9130-69f4c03a3e1f,70b3d71c-80c1-4820-bfdd-e69e71546fce,,,0.0,Early,"ETL, Databases, Cloud","DAX, Modeling, Dashboards",Azure Fundamentals,Published Paper,0,0,1,,SLU-only,LinkedIn,America/Chicago,https://portfolio.example.com/jhall.950,https://github.com/jhall,2025-10-25T04:47:46
50a7327a-a89a-4421-9677-5364087aadd0,6837bfaa-bd10-4261-819f-0ef1fe00bdcf,05e1a5b7-f3a5-4979-8e15-c729879d4bef,Data Engineer,0.9,Early,"Java, Algorithms, DS","ML, DL, MLOps",Security+,Dean's List,1,0,0,2025-04-01,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/hhuang.951,https://github.com/hhuang,2025-10-25T04:47:46
c2be9b4a-14a1-48eb-95db-0ff2b9ab0172,05997353-18f7-415a-8eaa-64c1f784ee84,,,0.0,Early,"Python, SQL, Statistics","Spark, Hadoop, PySpark",PMP,,1,1,1,2024-08-26,SLU-only,Phone,America/New_York,https://portfolio.example.com/kmartin.952,https://github.com/kmartin,2025-10-25T04:47:46
d395ae70-4433-42c0-a422-2997fae4ac9a,bf33667a-d0f7-4f3c-8893-39d728639d70,,,0.0,Early,"Git, CI/CD, Microservices","Spark, Hadoop, PySpark",Azure Fundamentals,,0,0,0,,SLU-only,LinkedIn,America/Los_Angeles,https://portfolio.example.com/pobrien.953,https://github.com/pobrien,2025-10-25T04:47:46
88316ab6-4579-4823-a94d-b231aa570453,998ac2c7-76a5-4035-bb75-6f5e78a34cc7,4a0fbad9-b4ed-4ab6-a704-e55d2aa0ed8d,Software Engineer,0.0,Early,"Git, CI/CD, Microservices","Communication, Teamwork",AWS CCP,Hackathon Winner,0,0,0,,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/cmccarthy.954,https://github.com/cmccarthy,2025-10-25T04:47:46
dfa66dc3-f4ff-4ca2-a9c6-3df4ce9a54a9,d88369d0-b97c-4dab-821e-ae1557882171,0df69f9b-20e9-451f-9307-8388bc99f7aa,Software Engineer,0.6,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",Azure Fundamentals,Hackathon Winner,0,1,1,,Private,Email,America/Los_Angeles,https://portfolio.example.com/awilkinson.955,https://github.com/awilkinson,2025-10-25T04:47:46
62344793-0040-4e8c-8fde-ff4cc1130ea5,092fa201-6692-4bc0-b77b-d6ea55832659,eaa4c4e0-e536-44e5-808c-86abb2f8c023,Data Engineer,0.3,Early,"Java, Algorithms, DS","Communication, Teamwork",Security+,,1,1,0,2025-07-21,Public,LinkedIn,America/Los_Angeles,https://portfolio.example.com/jgarcia.956,https://github.com/jgarcia,2025-10-25T04:47:46
12a72802-8c9c-466b-ab47-9e316a4d7389,25594e04-9d0d-495d-adf9-a095352cab6b,,,0.0,Early,"ETL, Databases, Cloud","SIEM, SOC",Security+,Published Paper,1,0,1,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/mjohnson.957,https://github.com/mjohnson,2025-10-25T04:47:46
4d16ee22-7397-4295-86d6-2444a86becbe,bc282da2-5a5a-4ebe-9c9d-b0162920ba9f,,,0.0,Early,"Git, CI/CD, Microservices","DAX, Modeling, Dashboards",Security+,Published Paper,0,0,1,,Private,Email,America/New_York,https://portfolio.example.com/bhardin.958,https://github.com/bhardin,2025-10-25T04:47:46
fd8b2132-68a1-45f6-a50d-5544859ba8ea,ca914ffa-adbb-47f2-95da-95a29811b67b,,,0.0,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",None,,1,1,1,,Private,LinkedIn,America/Los_Angeles,https://portfolio.example.com/mmartin.959,https://github.com/mmartin,2025-10-25T04:47:46
9148cbdf-9f7e-4ce6-b45d-5c1a36f89b1b,85d2b922-70db-4322-a528-0d21d80a4dcc,f4a4ed29-3951-490c-95b4-7f872b2b1c74,Software Engineer,0.0,Early,"Python, SQL, Statistics","DAX, Modeling, Dashboards",PMP,Published Paper,1,1,0,,Public,LinkedIn,America/New_York,https://portfolio.example.com/swilkinson.960,https://github.com/swilkinson,2025-10-25T04:47:46
b78e7661-1a5a-493c-a140-1fd47a0141e6,14347f4f-f4ec-4926-ae1a-9be760da1348,659f8048-620c-4a14-aaf0-d18bce65bed0,Associate Consultant,0.9,Early,"Java, Algorithms, DS","ML, DL, MLOps",Azure Fundamentals,Volunteer Lead,0,1,1,2024-04-04,SLU-only,Email,America/Chicago,https://portfolio.example.com/jmay.961,https://github.com/jmay,2025-10-25T04:47:46
0ec39a30-257c-4ac5-9b28-dc373fa95f16,30a20069-aea1-4299-9c1f-8dcda1fd6a0f,7b14d95c-ae9a-402d-89e1-53b132e3a876,QA Engineer,0.2,Early,"Git, CI/CD, Microservices","AWS, Azure, GCP",None,Published Paper,0,0,1,,SLU-only,Phone,America/Los_Angeles,https://portfolio.example.com/cwatkins.962,https://github.com/cwatkins,2025-10-25T04:47:46
0c97709e-ff43-4ef9-bc05-2b796f2769cf,1f1b7555-aff8-41dd-abcc-a558d42bc8b1,6359f1e7-15bd-401c-bf19-44b5b7e8d6c4,Data Analyst,0.9,Early,"Python, SQL, Statistics","ML, DL, MLOps",Security+,,1,1,1,2024-01-22,Private,Email,America/New_York,https://portfolio.example.com/abright.963,https://github.com/abright,2025-10-25T04:47:46
f6536707-1469-494a-b46e-bf4f2de330a7,0c243de8-f0ca-470d-ae29-5d97741d705c,df0dde50-f131-42fc-8bd8-ae0f9f93ac6e,Business Analyst,0.0,Early,"Network Sec, Splunk, IAM","DAX, Modeling, Dashboards",PMP,Dean's List,1,0,0,2024-06-04,Public,Phone,America/New_York,https://portfolio.example.com/ashort.964,https://github.com/ashort,2025-10-25T04:47:46
d11696d6-78ac-4f87-a822-d4c163feb064,6c775efe-806f-496d-9085-e411f36d7b02,4affb7ec-7032-4eb7-ba40-77b628bef878,Associate Consultant,0.2,Early,"Java, Algorithms, DS","DAX, Modeling, Dashboards",AWS CCP,Volunteer Lead,0,1,0,,SLU-only,Email,America/Los_Angeles,https://portfolio.example.com/rkerr.965,https://github.com/rkerr,2025-10-25T04:47:46
fa27d91c-63a7-4746-a1d0-7887bbf63e9b,4f7db75c-45ab-496f-9d29-34063a45fc2f,0c58f071-777b-46a5-a567-deb141a5191f,Software Engineer,0.6,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",AWS CCP,Published Paper,0,1,0,,SLU-only,LinkedIn,America/New_York,https://portfolio.example.com/mmorgan.966,https://github.com/mmorgan,2025-10-25T04:47:46
df01ac58-a05c-4d51-8302-911d7b8fe0f7,f7509701-2239-4624-9227-4c15da91b995,3ae1e21a-9e4d-4ae4-82cb-81ddbba1b4ce,Software Engineer,0.9,Early,"Java, Algorithms, DS","ML, DL, MLOps",PMP,Volunteer Lead,0,1,0,,Public,Email,America/Chicago,https://portfolio.example.com/dbaker.967,https://github.com/dbaker,2025-10-25T04:47:46
7e56c83b-9b1e-4999-b425-a8c631762d65,ecf3f09a-2a82-4010-8477-4b0c839f8cd2,f4a4ed29-3951-490c-95b4-7f872b2b1c74,Data Engineer,0.9,Early,"Network Sec, Splunk, IAM","Spark, Hadoop, PySpark",PMP,Dean's List,1,0,1,,SLU-only,Email,America/New_York,https://portfolio.example.com/ddavis.968,https://github.com/ddavis,2025-10-25T04:47:46
53132a63-55f5-4bb0-9c71-83ff94a8a4ad,901badaf-9ce4-487a-870a-fd47132ca2ba,cf08feda-0a2c-40ef-a16e-5b7518e8e254,Business Analyst,0.2,Early,"Git, CI/CD, Microservices","DAX, Modeling, Dashboards",Security+,Dean's List,0,1,0,,Public,Email,America/Chicago,https://portfolio.example.com/jhowell.969,https://github.com/jhowell,2025-10-25T04:47:46
37c0c1ed-3d34-41c7-9a1e-a245ccaa679b,a6d7a7a5-8121-4277-9999-47ad2931ba8e,012dbded-05ea-43ba-90d0-eba2a2d953d6,Data Analyst,0.2,Early,"Power BI, Excel, Storytelling","Spark, Hadoop, PySpark",Security+,Dean's List,1,0,0,,SLU-only,Phone,America/New_York,https://portfolio.example.com/bwashington.970,https://github.com/bwashington,2025-10-25T04:47:46
