event_id,event_name,event_type,event_theme,event_description,start_datetime,end_datetime,timezone,delivery_mode,location_venue,location_city,location_state,location_country,organizer_unit,organizer_contact_email,capacity,rsvp_required,registrations_count,attendees_count,feedback_score_avg
25581b0e-ad7a-406e-8971-e50dfe3ba220,Meetup 0938 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2026-02-02 14:00:00,2026-02-02 16:00:00,America/Los_Angeles,Hybrid,Global Webinar Room,Online,,USA,Data Science Institute,dsi@slu.edu,74,1,74,74,4.11
ca636545-a55e-4711-9977-552ac4c27e6d,Guest Lecture 0939 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2025-08-21 10:00:00,2025-08-21 14:00:00,America/Chicago,In-person,Global Webinar Room,Online,,USA,Alumni Office,alumni@slu.edu,168,1,168,94,3.83
e0cbdf35-a15f-4b25-93f5-b7fcb043cd34,Career Fair 0940 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2025-05-15 10:00:00,2025-05-15 13:00:00,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,1005,0,172,111,
c7e0c72a-153e-41c2-9684-1ded68f8e4cb,Webinar 0941 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for webinar on resume & interview mastery.,2025-06-05 14:00:00,2025-06-05 17:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,474,1,213,213,
f4bcdf38-956c-4867-a28b-ed304c7e785b,Workshop 0942 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2025-06-07 10:00:00,2025-06-07 11:00:00,America/Chicago,In-person,Alumni Center,Boston,MA,USA,Cybersecurity Center,cybercenter@slu.edu,80,1,80,80,3.89
cd4dbf1c-0fce-4168-8bfb-ea9069cc7876,Meetup 0943 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2026-04-01 18:00:00,2026-04-01 19:00:00,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Career Services,careerservices@slu.edu,87,1,87,87,4.76
8eee6329-b327-408c-b0dd-413b7c8657a3,Guest Lecture 0944 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2025-08-09 18:00:00,2025-08-09 20:00:00,America/Los_Angeles,Virtual,Virtual Stage,Online,,USA,Alumni Office,alumni@slu.edu,198,1,198,198,4.04
12b73041-9856-45ce-96a1-d07b54a7775d,Career Fair 0945 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2026-03-22 14:00:00,2026-03-22 18:00:00,America/New_York,In-person,Global Webinar Room,Online,,USA,Career Services,careerservices@slu.edu,630,0,106,106,
6483f4cf-aba2-4964-9cec-b773c9ceaff2,Webinar 0946 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2025-08-28 10:00:00,2025-08-28 11:00:00,America/Chicago,Virtual,Virtual Stage,Online,,USA,School of Science & Engineering,sse-events@slu.edu,435,1,276,276,4.74
24672d51-023a-4fea-abfd-f368df6e56b8,Workshop 0947 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2025-12-16 14:00:00,2025-12-16 18:00:00,America/Chicago,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,38,1,38,38,3.8
14d12cbb-b520-4015-ba34-36f2c3022603,Meetup 0948 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2025-06-05 10:00:00,2025-06-05 13:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,120,1,120,120,3.64
ed9380b0-a405-43dc-b680-29b39db91318,Guest Lecture 0949 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2025-10-09 14:00:00,2025-10-09 15:00:00,America/Chicago,Virtual,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,112,1,112,112,4.8
bc055c00-9d64-4555-a1b5-2b9b71522bf1,Career Fair 0950 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2025-10-18 18:00:00,2025-10-18 19:00:00,America/Chicago,Virtual,Global Webinar Room,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,1125,0,404,404,4.61
d63a4a49-66ab-4eea-bf80-0c180c6eac78,Webinar 0951 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2025-11-05 18:00:00,2025-11-05 21:00:00,America/Los_Angeles,Virtual,Career Services Hall,Chicago,IL,USA,Career Services,careerservices@slu.edu,428,1,101,101,4.52
d03ab71e-f754-43bd-ae78-b445bd11aad8,Workshop 0952 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2025-08-19 14:00:00,2025-08-19 15:00:00,America/Los_Angeles,In-person,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,51,1,51,51,3.61
86439d49-91b9-471f-aab9-9e7a766a83f7,Meetup 0953 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2025-04-28 10:00:00,2025-04-28 14:00:00,America/Chicago,In-person,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,139,0,139,139,4.82
7a9e05be-4726-4273-aa3f-fbde2404c814,Guest Lecture 0954 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2025-12-13 18:00:00,2025-12-13 21:00:00,America/Chicago,Virtual,Virtual Stage,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,202,1,202,202,3.79
8c0da066-7e64-4541-a873-896bb4b2a03b,Career Fair 0955 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2025-10-09 18:00:00,2025-10-09 20:00:00,America/New_York,Virtual,Virtual Stage,Online,,USA,Data Science Institute,dsi@slu.edu,1134,1,262,121,3.98
a039fae5-76fb-4bc1-b39e-eec3973fea6d,Webinar 0956 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for webinar on consulting case prep.,2026-03-04 14:00:00,2026-03-04 15:00:00,America/New_York,Hybrid,Virtual Stage,Online,,USA,Alumni Office,alumni@slu.edu,538,1,179,179,3.7
55fde13b-692b-4923-87b9-2e5c20cd43c5,Workshop 0957 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for workshop on resume & interview mastery.,2026-02-01 10:00:00,2026-02-01 12:00:00,America/New_York,Virtual,Virtual Stage,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,36,1,36,36,3.85
37120148-a6f2-4e4f-a02e-bbf516055655,Meetup 0958 • Networking Night,Meetup,Networking Night,Join us for meetup on networking night.,2025-06-06 10:00:00,2025-06-06 12:00:00,America/Los_Angeles,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,76,0,76,76,3.82
cdaea887-e9d6-480e-bc5d-fa9bd78c6b47,Guest Lecture 0959 • Employer Spotlight,Guest Lecture,Employer Spotlight,Join us for guest lecture on employer spotlight.,2025-07-11 14:00:00,2025-07-11 15:00:00,America/New_York,Virtual,Career Services Hall,Chicago,IL,USA,Cybersecurity Center,cybercenter@slu.edu,159,1,159,159,4.7
e2cb52a9-5eb2-4167-8707-d3c6727132ae,Career Fair 0960 • AI & Data Analytics Careers,Career Fair,AI & Data Analytics Careers,Join us for career fair on ai & data analytics careers.,2025-06-23 10:00:00,2025-06-23 13:00:00,America/Los_Angeles,Virtual,Global Webinar Room,Online,,USA,Data Science Institute,dsi@slu.edu,708,1,173,173,4.03
9d12d631-095b-45ac-8691-ad79f7e06617,Webinar 0961 • Cloud & DevOps Pathways,Webinar,Cloud & DevOps Pathways,Join us for webinar on cloud & devops pathways.,2025-12-04 18:00:00,2025-12-04 22:00:00,America/New_York,Virtual,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,566,1,499,207,4.17
8b378ac8-25c6-41dd-95b1-4b679051124c,Workshop 0962 • Cybersecurity Trends 2025,Workshop,Cybersecurity Trends 2025,Join us for workshop on cybersecurity trends 2025.,2025-12-30 14:00:00,2025-12-30 18:00:00,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,112,1,112,112,4.93
c09d8d6f-104b-452b-a03a-e70627097ac8,Meetup 0963 • Product & Project Management,Meetup,Product & Project Management,Join us for meetup on product & project management.,2025-06-07 18:00:00,2025-06-07 20:00:00,America/New_York,In-person,Global Webinar Room,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,192,0,146,146,4.18
9f2a1af3-a7b1-424a-bb4f-c00cd42971d3,Guest Lecture 0964 • Consulting Case Prep,Guest Lecture,Consulting Case Prep,Join us for guest lecture on consulting case prep.,2026-01-11 14:00:00,2026-01-11 17:00:00,America/New_York,Virtual,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,143,1,143,143,4.21
06a64832-fba9-441d-bafd-4b918c2323a4,Career Fair 0965 • Resume & Interview Mastery,Career Fair,Resume & Interview Mastery,Join us for career fair on resume & interview mastery.,2026-02-10 10:00:00,2026-02-10 13:00:00,America/Chicago,Hybrid,Data Science Hub,Seattle,WA,USA,Career Services,careerservices@slu.edu,672,0,466,381,4.98
2967d9aa-c041-42ac-bb18-84226c748173,Webinar 0966 • Networking Night,Webinar,Networking Night,Join us for webinar on networking night.,2026-03-08 18:00:00,2026-03-08 20:00:00,America/Chicago,In-person,Tech Innovation Lab,Austin,TX,USA,Career Services,careerservices@slu.edu,429,1,379,242,3.53
f20c385f-84b6-491f-8d5f-db49b6cee03c,Workshop 0967 • Employer Spotlight,Workshop,Employer Spotlight,Join us for workshop on employer spotlight.,2025-11-09 10:00:00,2025-11-09 13:00:00,America/Los_Angeles,Hybrid,Virtual Stage,Online,,USA,Data Science Institute,dsi@slu.edu,36,1,36,36,3.72
cc088a9d-91d4-4845-97ac-aa3ed164778b,Meetup 0968 • AI & Data Analytics Careers,Meetup,AI & Data Analytics Careers,Join us for meetup on ai & data analytics careers.,2026-01-04 14:00:00,2026-01-04 17:00:00,America/Chicago,Hybrid,Chaifetz Arena,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,155,1,155,155,4.89
eb4d1805-5185-40ad-af70-76eabba72ddf,Guest Lecture 0969 • Cloud & DevOps Pathways,Guest Lecture,Cloud & DevOps Pathways,Join us for guest lecture on cloud & devops pathways.,2025-10-05 10:00:00,2025-10-05 14:00:00,America/Chicago,Hybrid,Chaifetz Arena,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,191,1,191,191,3.92
1e81d705-d9ca-4056-8f4f-87c721adcbcb,Career Fair 0970 • Cybersecurity Trends 2025,Career Fair,Cybersecurity Trends 2025,Join us for career fair on cybersecurity trends 2025.,2025-06-16 14:00:00,2025-06-16 15:00:00,America/Chicago,In-person,Global Webinar Room,Online,,USA,Alumni Office,alumni@slu.edu,754,1,415,134,3.66
16baf99b-cc9e-437e-9410-e8c1ba31118c,Webinar 0971 • Product & Project Management,Webinar,Product & Project Management,Join us for webinar on product & project management.,2025-09-14 10:00:00,2025-09-14 14:00:00,America/New_York,Hybrid,Global Webinar Room,Online,,USA,Cybersecurity Center,cybercenter@slu.edu,556,1,500,346,4.2
574e03cd-737a-4933-b99b-7fffb2610b6f,Workshop 0972 • Consulting Case Prep,Workshop,Consulting Case Prep,Join us for workshop on consulting case prep.,2026-03-26 18:00:00,2026-03-26 22:00:00,America/Chicago,Hybrid,Career Services Hall,Chicago,IL,USA,Chaifetz School of Business,chaifetz-events@slu.edu,108,1,108,108,4.51
c733bef2-d7c5-4c0f-93a7-a1b0d77d3473,Meetup 0973 • Resume & Interview Mastery,Meetup,Resume & Interview Mastery,Join us for meetup on resume & interview mastery.,2025-09-27 18:00:00,2025-09-27 20:00:00,America/New_York,Hybrid,Busch Student Center,St. Louis,MO,USA,Chaifetz School of Business,chaifetz-events@slu.edu,164,0,164,164,3.79
45de4cfe-fc20-4abf-905b-12ffd1c72abe,Guest Lecture 0974 • Networking Night,Guest Lecture,Networking Night,Join us for guest lecture on networking night.,2025-10-31 18:00:00,2025-10-31 21:00:00,America/New_York,Virtual,Tech Innovation Lab,Austin,TX,USA,Cybersecurity Center,cybercenter@slu.edu,125,1,125,125,4.29
c4ef6f25-5c14-4f01-a6b1-4f7b4a7748cb,Career Fair 0975 • Employer Spotlight,Career Fair,Employer Spotlight,Join us for career fair on employer spotlight.,2026-01-06 14:00:00,2026-01-06 17:00:00,America/Chicago,Virtual,Global Webinar Room,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,1014,1,621,103,3.77
023a678e-6a50-4150-b40a-78372f173544,Webinar 0976 • AI & Data Analytics Careers,Webinar,AI & Data Analytics Careers,Join us for webinar on ai & data analytics careers.,2025-10-14 14:00:00,2025-10-14 15:00:00,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,273,1,273,273,3.96
ab14fa7b-8dc9-4a28-b72c-f588d64ac586,Workshop 0977 • Cloud & DevOps Pathways,Workshop,Cloud & DevOps Pathways,Join us for workshop on cloud & devops pathways.,2026-02-03 18:00:00,2026-02-03 19:00:00,America/Chicago,Virtual,Busch Student Center,St. Louis,MO,USA,Cybersecurity Center,cybercenter@slu.edu,65,1,65,65,4.7
74eca146-a3c8-45de-9ee8-511f9ce4c1f4,Meetup 0978 • Cybersecurity Trends 2025,Meetup,Cybersecurity Trends 2025,Join us for meetup on cybersecurity trends 2025.,2026-01-10 18:00:00,2026-01-10 19:00:00,America/Los_Angeles,Virtual,Data Science Hub,Seattle,WA,USA,Data Science Institute,dsi@slu.edu,121,0,121,121,4.77
52bbebbc-cf38-4b65-97dd-fb84d8012b1b,Guest Lecture 0979 • Product & Project Management,Guest Lecture,Product & Project Management,Join us for guest lecture on product & project management.,2025-10-23 18:00:00,2025-10-23 21:00:00,America/New_York,In-person,Alumni Center,Boston,MA,USA,Chaifetz School of Business,chaifetz-events@slu.edu,119,1,119,119,3.62
6a364d6d-7165-4e23-9f53-f2fdf19d3150,Career Fair 0980 • Consulting Case Prep,Career Fair,Consulting Case Prep,Join us for career fair on consulting case prep.,2025-08-17 10:00:00,2025-08-17 12:00:00,America/Chicago,Hybrid,Tech Innovation Lab,Austin,TX,USA,Alumni Office,alumni@slu.edu,990,1,691,195,4.4
1a443ae0-8d56-462c-b489-85fedec31c0d,Webinar 0981 • Resume & Interview Mastery,Webinar,Resume & Interview Mastery,Join us for webinar on resume & interview mastery.,2025-09-07 18:00:00,2025-09-07 22:00:00,America/Los_Angeles,Hybrid,Alumni Center,Boston,MA,USA,Career Services,careerservices@slu.edu,487,1,487,140,4.78
d44c4cc7-8c8a-4fb0-94d6-7b2f60e52d4c,Workshop 0982 • Networking Night,Workshop,Networking Night,Join us for workshop on networking night.,2025-08-09 18:00:00,2025-08-09 21:00:00,America/Los_Angeles,In-person,Chaifetz Arena,St. Louis,MO,USA,Data Science Institute,dsi@slu.edu,118,1,118,118,4.64
0ea76515-287b-4823-833f-26284b9c1519,Meetup 0983 • Employer Spotlight,Meetup,Employer Spotlight,Join us for meetup on employer spotlight.,2026-01-24 18:00:00,2026-01-24 21:00:00,America/Chicago,Virtual,Alumni Center,Boston,MA,USA,Career Services,careerservices@slu.edu,62,1,62,62,3.78
434baa58-1c8c-4ab8-a82e-708ce9a03c63,Guest Lecture 0984 • AI & Data Analytics Careers,Guest Lecture,AI & Data Analytics Careers,Join us for guest lecture on ai & data analytics careers.,2025-12-23 18:00:00,2025-12-23 21:00:00,America/Chicago,Virtual,Career Services Hall,Chicago,IL,USA,Data Science Institute,dsi@slu.edu,141,1,141,141,4.03
9b636e9c-60a8-4b58-96c6-3a0de6783abf,Career Fair 0985 • Cloud & DevOps Pathways,Career Fair,Cloud & DevOps Pathways,Join us for career fair on cloud & devops pathways.,2026-02-18 14:00:00,2026-02-18 16:00:00,America/Chicago,Virtual,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,1196,0,199,199,4.28
89973f30-45c3-4bf5-b736-b35d540de115,Webinar 0986 • Cybersecurity Trends 2025,Webinar,Cybersecurity Trends 2025,Join us for webinar on cybersecurity trends 2025.,2025-12-01 18:00:00,2025-12-01 19:00:00,America/Chicago,Virtual,Data Science Hub,Seattle,WA,USA,School of Science & Engineering,sse-events@slu.edu,308,1,208,208,4.04
58e20e7f-4c5a-4620-9408-c425c57b9dda,Workshop 0987 • Product & Project Management,Workshop,Product & Project Management,Join us for workshop on product & project management.,2026-03-13 10:00:00,2026-03-13 14:00:00,America/Los_Angeles,In-person,Career Services Hall,Chicago,IL,USA,Data Science Institute,dsi@slu.edu,137,1,127,127,4.65
8da930d7-7db9-4aff-8fa3-ac18cf1dbb27,Meetup 0988 • Consulting Case Prep,Meetup,Consulting Case Prep,Join us for meetup on consulting case prep.,2026-04-03 14:00:00,2026-04-03 16:00:00,America/New_York,Virtual,Alumni Center,Boston,MA,USA,Data Science Institute,dsi@slu.edu,186,1,186,186,4.5
1d8d944d-1ce2-446c-91d4-73d63b3b3272,Guest Lecture 0989 • Resume & Interview Mastery,Guest Lecture,Resume & Interview Mastery,Join us for guest lecture on resume & interview mastery.,2025-07-20 18:00:00,2025-07-20 22:00:00,America/Chicago,In-person,Busch Student Center,St. Louis,MO,USA,Alumni Office,alumni@slu.edu,80,1,80,80,4.8
2d563a83-b3bf-4eaf-857c-f8041eff3f12,Career Fair 0990 • Networking Night,Career Fair,Networking Night,Join us for career fair on networking night.,2025-05-02 14:00:00,2025-05-02 18:00:00,America/New_York,In-person,Data Science Hub,Seattle,WA,USA,Alumni Office,alumni@slu.edu,927,1,568,167,4.4
709b3ef5-0d22-48bf-8b6e-774d7dc9d1fb,Webinar 0991 • Employer Spotlight,Webinar,Employer Spotlight,Join us for webinar on employer spotlight.,2025-11-10 14:00:00,2025-11-10 15:00:00,America/Los_Angeles,Virtual,Virtual Stage,Online,,USA,Data Science Institute,dsi@slu.edu,583,1,583,225,4.65
26895fc9-b832-411e-af33-9875a2f208c4,Workshop 0992 • AI & Data Analytics Careers,Workshop,AI & Data Analytics Careers,Join us for workshop on ai & data analytics careers.,2025-11-20 14:00:00,2025-11-20 16:00:00,America/Los_Angeles,Virtual,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,56,1,56,56,4.89
9980b8b6-171a-4d14-9d50-4245001f3d7c,Meetup 0993 • Cloud & DevOps Pathways,Meetup,Cloud & DevOps Pathways,Join us for meetup on cloud & devops pathways.,2026-01-23 14:00:00,2026-01-23 18:00:00,America/Los_Angeles,Virtual,Global Webinar Room,Online,,USA,Chaifetz School of Business,chaifetz-events@slu.edu,90,0,90,90,4.26
4275f912-bbdf-4fc9-ad73-56191ee62be3,Guest Lecture 0994 • Cybersecurity Trends 2025,Guest Lecture,Cybersecurity Trends 2025,Join us for guest lecture on cybersecurity trends 2025.,2025-11-24 18:00:00,2025-11-24 19:00:00,America/New_York,In-person,Tech Innovation Lab,Austin,TX,USA,Chaifetz School of Business,chaifetz-events@slu.edu,175,1,175,175,4.17
7c0da1c8-a6fa-496b-b2b9-fcadc4077c9e,Career Fair 0995 • Product & Project Management,Career Fair,Product & Project Management,Join us for career fair on product & project management.,2025-12-31 18:00:00,2025-12-31 22:00:00,America/Chicago,In-person,Data Science Hub,Seattle,WA,USA,Data Science Institute,dsi@slu.edu,788,1,350,124,4.81
bda650ca-1bed-4b48-886a-1d3080705663,Webinar 0996 • Consulting Case Prep,Webinar,Consulting Case Prep,Join us for webinar on consulting case prep.,2025-07-21 10:00:00,2025-07-21 12:00:00,America/New_York,Virtual,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,515,1,515,307,3.89
909d0e2e-5261-4e59-8de5-dab846923305,Workshop 0997 • Resume & Interview Mastery,Workshop,Resume & Interview Mastery,Join us for workshop on resume & interview mastery.,2025-07-08 14:00:00,2025-07-08 15:00:00,America/Chicago,Virtual,Busch Student Center,St. Louis,MO,USA,School of Science & Engineering,sse-events@slu.edu,74,1,74,74,4.96
